id,text,tag
027.jpg,  ,O
027.jpg,  ,O
027.jpg,   ,O
027.jpg,   ,O
027.jpg,  ,O
027.jpg,STR#:,O
027.jpg,SHIP,O
027.jpg,TO,O
027.jpg,101538,O
027.jpg,Carrier,O
027.jpg,Name..:,O
027.jpg,PCD,O
027.jpg,PACIFIC,O
027.jpg,COAST,O
027.jpg,DIST,O
027.jpg,Name,O
027.jpg,SURFACE,B-CUST_NAME
027.jpg,WORKS,I-CUST_NAME
027.jpg,LLC,I-CUST_NAME
027.jpg,PRO#:,O
027.jpg,Address.......:,O
027.jpg,PORTLAND,B-ADDRESS
027.jpg,CARPET,I-ADDRESS
027.jpg,DIST,I-ADDRESS
027.jpg,4805,I-ADDRESS
027.jpg,N,I-ADDRESS
027.jpg,BASIN,I-ADDRESS
027.jpg,AVE,I-ADDRESS
027.jpg, ,O
027.jpg,   ,O
027.jpg,   ,O
027.jpg,Trailer,O
027.jpg,Number..........,O
027.jpg,:,O
027.jpg,PORTLAND,O
027.jpg,OR,O
027.jpg,9721,O
027.jpg, ,O
027.jpg, ,O
027.jpg, ,O
027.jpg,BILL,O
027.jpg,FREIGHT,O
027.jpg,TO:,O
027.jpg,Name,O
027.jpg,:,O
027.jpg,ENGINEERED,O
027.jpg,FLOORS-COMMERCIAL,O
027.jpg,Adaress.......,O
027.jpg,:,O
027.jpg,PO,O
027.jpg,BOX,O
027.jpg,2207,O
027.jpg,"DALTON,",O
027.jpg,GA,O
027.jpg,30722,O
027.jpg,   ,O
027.jpg, ,O
027.jpg,  ,O
027.jpg, ,O
027.jpg,  ,O
027.jpg,  ,O
027.jpg,  ,O
027.jpg,Freight,O
027.jpg,Charge,O
027.jpg,Terms,O
027.jpg,Prepaid,O
027.jpg,Xx,O
027.jpg,Collect,O
027.jpg,Third,O
027.jpg,Party,O
027.jpg,Special,O
027.jpg,Instructions:,O
027.jpg,Master,O
027.jpg,bill,O
027.jpg,of,O
027.jpg,lading:,O
027.jpg,with,O
027.jpg,attached,O
027.jpg,[],O
027.jpg,Underlying,O
027.jpg,bills,O
027.jpg,of,O
027.jpg,lading,O
027.jpg,CUSTOMER,O
027.jpg,ORDER,O
027.jpg,INFORMATION,O
027.jpg, ,O
027.jpg,   ,O
027.jpg, ,O
027.jpg, ,O
027.jpg,   ,O
027.jpg,    ,O
027.jpg, ,O
027.jpg, ,O
027.jpg,  ,O
027.jpg,#,O
027.jpg,PKGS,O
027.jpg,WEIGHT,O
027.jpg,|PALLET/SLIP,O
027.jpg,ADDITIONAL,O
027.jpg,SHIPPER,O
027.jpg,INFO,O
027.jpg,P29,O
027.jpg,Ord#-7222375,O
027.jpg,TT,O
027.jpg,PE,O
027.jpg,pT,O
027.jpg,Eee,O
027.jpg,OO,O
027.jpg,OT,O
027.jpg,CARRIER,O
027.jpg,INFORMATION,O
027.jpg,  ,O
027.jpg,  ,O
027.jpg, ,O
027.jpg,  ,O
027.jpg,   ,O
027.jpg,   ,O
027.jpg, ,O
027.jpg, ,O
027.jpg, ,O
027.jpg,   ,O
027.jpg,LTL,O
027.jpg,ONLY,O
027.jpg,aty,O
027.jpg,MEIST,O
027.jpg,|,O
027.jpg,SEXP!,O
027.jpg,commopity,O
027.jpg,DESCRIPTION,O
027.jpg,NMFC#,O
027.jpg,CLASS,O
027.jpg,|,O
027.jpg,1,O
027.jpg,[Cartn,O
027.jpg,[34,O
027.jpg,|_|,O
027.jpg,ADHESIVE,O
027.jpg,65,O
027.jpg,|,O
027.jpg,a,O
027.jpg,[|,O
027.jpg,12,O
027.jpg, [cartn,O
027.jpg,|,O
027.jpg,495,O
027.jpg,|,O
027.jpg,96|,O
027.jpg,CARPET,O
027.jpg,701,O
027.jpg,|,O
027.jpg,TT,O
027.jpg,a,O
027.jpg,529,O
027.jpg,|,O
027.jpg,96),O
027.jpg,GRAND,O
027.jpg,TOTAL,O
027.jpg,Carrier,O
027.jpg,Convenience,O
027.jpg, ,O
027.jpg,  ,O
027.jpg,ANYONE,O
027.jpg,9~-,O
027.jpg,g,O
027.jpg,  ,O
027.jpg, ,O
027.jpg,   ,O
027.jpg, ,O
027.jpg, ,O
027.jpg,   ,O
027.jpg, ,O
027.jpg,  ,O
027.jpg, ,O
027.jpg,CARRIER,O
027.jpg,SIGNATURE,O
027.jpg,PICKUP,O
027.jpg,DATE,O
027.jpg,   ,O
027.jpg,  ,O
027.jpg,SHIPPER,O
027.jpg,SIGNATURE,O
027.jpg,/,O
027.jpg,DATE,O
027.jpg, ,O
027.jpg,Trailer,O
027.jpg,Loaded,O
027.jpg,Freight,O
027.jpg,Counted,O
027.jpg,By,O
027.jpg,Shipper,O
027.jpg,By,O
027.jpg,Shipper,O
027.jpg,By,O
027.jpg,Driver,O
027.jpg,By,O
027.jpg,Driver/Pallets,O
027.jpg,|,O
027.jpg,By,O
027.jpg,Driver/Pieces,O
027.jpg,  ,O
027.jpg,   ,O
027.jpg, ,O
027.jpg, ,O
027.jpg, ,O
027.jpg, ,O
027.jpg, ,O
027.jpg, ,O
027.jpg, ,O
027.jpg,  ,O
027.jpg,01/02/2020,O
027.jpg,01/02/2020,O
027.jpg, ,O
027.jpg, ,O
045.jpg,  ,O
045.jpg,  ,O
045.jpg,STRAIGHT,O
045.jpg,BILL,O
045.jpg,OF,O
045.jpg,LANDING,O
045.jpg,-,O
045.jpg,SHORT,O
045.jpg,FORM,O
045.jpg,-,O
045.jpg,ORIGINAL,O
045.jpg,—,O
045.jpg,NOT,O
045.jpg,Negotiable,O
045.jpg,RECEIVEO,O
045.jpg,SUBJECT,O
045.jpg,TO,O
045.jpg,THE,O
045.jpg,CLASSIFICATIONS,O
045.jpg,ANO,O
045.jpg,TARIFFS,O
045.jpg,IN,O
045.jpg,EFFECT,O
045.jpg,ON,O
045.jpg,THE,O
045.jpg,OATE,O
045.jpg,GF,O
045.jpg,ISSUE,O
045.jpg,OF,O
045.jpg,THIS,O
045.jpg,BILL,O
045.jpg,OF,O
045.jpg,LADING,O
045.jpg,she,O
045.jpg,sae,O
045.jpg,8149938,O
045.jpg,2020,O
045.jpg,1,O
045.jpg,3,O
045.jpg,824265,O
045.jpg,SHIPPER’S,O
045.jpg,NUMBERS,O
045.jpg,8149938,O
045.jpg,TRAILER,O
045.jpg,"NO,",O
045.jpg,SEAL,O
045.jpg,NO.,O
045.jpg,1904,O
045.jpg,4744607,O
045.jpg,Subject,O
045.jpg,to,O
045.jpg,section,O
045.jpg,7,O
045.jpg,of,O
045.jpg,"conditions,",O
045.jpg,if,O
045.jpg,this,O
045.jpg,shipment,O
045.jpg,is,O
045.jpg,to,O
045.jpg,be,O
045.jpg,delivered,O
045.jpg,to,O
045.jpg,the,O
045.jpg,consignee,O
045.jpg,without,O
045.jpg,recourse,O
045.jpg,to,O
045.jpg,the,O
045.jpg,"consignor,",O
045.jpg,the,O
045.jpg,consignor,O
045.jpg,shalt,O
045.jpg,sign,O
045.jpg,the,O
045.jpg,foilowing,O
045.jpg,statement:,O
045.jpg, ,O
045.jpg,    ,O
045.jpg,  ,O
045.jpg,   ,O
045.jpg, ,O
045.jpg,  ,O
045.jpg,of,O
045.jpg,ths.,O
045.jpg,  ,O
045.jpg,  ,O
045.jpg,CARRIER,O
045.jpg,NGDL-N.GA,O
045.jpg,DIST&LOGISTICS,O
045.jpg,SLS,O
045.jpg,:,O
045.jpg,05-788,O
045.jpg,16,O
045.jpg,cartier,O
045.jpg,shail,O
045.jpg,not,O
045.jpg,ma!,O
045.jpg,ivery,O
045.jpg,af,O
045.jpg,this,O
045.jpg,shioment,O
045.jpg,without,O
045.jpg,Shah:,O
045.jpg,54788,O
045.jpg,$.H.S,O
045.jpg,DATE,O
045.jpg,FROM,O
045.jpg,"CALHOUN,",O
045.jpg,GA,O
045.jpg,1/03/20,O
045.jpg,MOHAWK,O
045.jpg,CARPET,O
045.jpg,DISTRIBUTION,O
045.jpg,INC,O
045.jpg,*Shipper's,O
045.jpg,imprint,O
045.jpg,in,O
045.jpg,lieu,O
045.jpg,of,O
045.jpg,"stamp,",O
045.jpg,not,O
045.jpg,a,O
045.jpg,part,O
045.jpg,CONSIGNED,O
045.jpg,TO,O
045.jpg,of,O
045.jpg,bill,O
045.jpg,of,O
045.jpg,fanding,O
045.jpg,approved,O
045.jpg,by,O
045.jpg,the,O
045.jpg,interstate,O
045.jpg,commerce,O
045.jpg,commission.,O
045.jpg,R-1510,O
045.jpg,7,O
045.jpg,2,O
045.jpg,4,O
045.jpg,0,O
045.jpg,The,O
045.jpg,fibre,O
045.jpg,boxes,O
045.jpg,used,O
045.jpg,for,O
045.jpg,this,O
045.jpg,shipment,O
045.jpg,conform,O
045.jpg,to,O
045.jpg,the,O
045.jpg,N,O
045.jpg,EW,O
045.jpg,Pp,O
045.jpg,R,O
045.jpg,E,O
045.jpg,J,O
045.jpg,N,O
045.jpg,specifications,O
045.jpg,set,O
045.jpg,forth,O
045.jpg,in,O
045.jpg,the,O
045.jpg,box,O
045.jpg,makers,O
045.jpg,certificate,O
045.jpg,D,O
045.jpg,BA,O
045.jpg,ek,O
045.jpg,RP,O
045.jpg,ET,O
045.jpg,0,O
045.jpg,N,O
045.jpg,EF,O
045.jpg,LOO,O
045.jpg,R,O
045.jpg,A,O
045.jpg,N,O
045.jpg,D,O
045.jpg,H,O
045.jpg,OM,O
045.jpg,E,O
045.jpg,ee,O
045.jpg,other,O
045.jpg,requirements,O
045.jpg,of,O
045.jpg,consolidated,O
045.jpg,350,O
045.jpg,E,O
045.jpg,OLIVE,O
045.jpg,ST,O
045.jpg,2,O
045.jpg,lf,O
045.jpg,charges,O
045.jpg,are,O
045.jpg,to,O
045.jpg,be,O
045.jpg,"prepaid,",O
045.jpg,write,O
045.jpg,or,O
045.jpg,stamp,O
045.jpg,here,O
045.jpg,NEWPORT,O
045.jpg,OR,O
045.jpg,97365,O
045.jpg,“To,O
045.jpg,Be,O
045.jpg,Pre-Paid.”,O
045.jpg,COLLECT,O
045.jpg,PERMANENT,O
045.jpg,ADDRESS,O
045.jpg,SHIPPING,O
045.jpg,INSTRUCTIONS,O
045.jpg,COLLECT,O
045.jpg,ON,O
045.jpg,DELIVERY,O
045.jpg,ON,O
045.jpg,GROVE,O
045.jpg,ROAD,O
045.jpg,PHONE,B-PHONE
045.jpg,541-265-3530,I-PHONE
045.jpg,REMIT,O
045.jpg,TO,O
045.jpg, ,O
045.jpg,CUST,O
045.jpg,FLO15262,O
045.jpg,1,O
045.jpg,A,O
045.jpg,FEELINGG,O
045.jpg,2777,O
045.jpg,12,O
045.jpg,79,O
045.jpg,27932579,O
045.jpg,P67067,O
045.jpg,*105.33*,O
045.jpg,483.45,O
045.jpg,Carrier,O
045.jpg,Information,O
045.jpg,H,O
045.jpg,Qty,O
045.jpg,ST,O
045.jpg,ype,O
045.jpg,Qty,O
045.jpg,Type,O
045.jpg,Sq.,O
045.jpg,Yd.,O
045.jpg,Sq.,O
045.jpg,Ft.,O
045.jpg,Weight,O
045.jpg,M,O
045.jpg,Comm,O
045.jpg,Descr,O
045.jpg,NMFC#,O
045.jpg,Class,O
045.jpg,1,O
045.jpg,105,O
045.jpg,948,O
045.jpg,483,O
045.jpg,"CARPETING,",O
045.jpg,4,O
045.jpg,77.5,O
045.jpg,1,O
045.jpg,105,O
045.jpg,948,O
045.jpg,483,O
045.jpg,**,O
045.jpg,GRAND,O
045.jpg,TOTALS,O
045.jpg,  ,O
045.jpg, ,O
045.jpg,  ,O
045.jpg,   ,O
045.jpg,  ,O
045.jpg,TOTAL,O
045.jpg,WT.,O
045.jpg,483.45,O
045.jpg,"SHIPPER,",O
045.jpg,PER,O
045.jpg,TOTAL,O
045.jpg,SQ.,O
045.jpg,YDS,O
045.jpg,TOTAL,O
045.jpg,PCS.,O
045.jpg,"AGENT,",O
045.jpg,PER,O
045.jpg,105.33,O
045.jpg,|,O
045.jpg,ITEMS,O
045.jpg,STC,O
045.jpg,1,O
045.jpg,1,O
045.jpg,LAST,O
045.jpg,PAGE,O
045.jpg,],O
045.jpg,CPT8149938,O
045.jpg,FILE,O
045.jpg,COPY,O
045.jpg,SQ,O
045.jpg,FT:,O
045.jpg,948,O
033.jpg,     ,O
033.jpg,  ,O
033.jpg,   ,O
033.jpg,  ,O
033.jpg, ,O
033.jpg,     ,O
033.jpg, ,O
033.jpg,  ,O
033.jpg,BILL,O
033.jpg,OF,O
033.jpg,LADING,O
033.jpg,   ,O
033.jpg,Date:,B-DATE
033.jpg,01/02/2020,I-DATE
033.jpg,  ,O
033.jpg,   ,O
033.jpg, ,O
033.jpg,   ,O
033.jpg,  ,O
033.jpg, ,O
033.jpg,  ,O
033.jpg,SHIP,O
033.jpg,FROM,O
033.jpg,ENGINEERED,B-COMPANY_NAME
033.jpg,FLOORS,I-COMPANY_NAME
033.jpg,LLC,I-COMPANY_NAME
033.jpg,Bill,B-INVOICE_NO
033.jpg,of,I-INVOICE_NO
033.jpg,lading,I-INVOICE_NO
033.jpg,number:,I-INVOICE_NO
033.jpg,7357884,I-INVOICE_NO
033.jpg,Address......:,O
033.jpg,3201,B-ADDRESS
033.jpg,N,I-ADDRESS
033.jpg,DALTON,I-ADDRESS
033.jpg,BYPASS,I-ADDRESS
033.jpg,Tat,O
033.jpg,gh.,O
033.jpg,   ,O
033.jpg,    ,O
033.jpg,1.00000100735788E+016,O
033.jpg,PCZ,O
033.jpg,ZONE,O
033.jpg,-,O
033.jpg,PACIFIC,O
033.jpg,COAST,O
033.jpg,D,O
033.jpg,NA,O
033.jpg, ,O
033.jpg,   ,O
033.jpg, ,O
033.jpg, ,O
033.jpg, ,O
033.jpg, ,O
033.jpg, ,O
033.jpg,   ,O
033.jpg,   ,O
033.jpg, ,O
033.jpg, ,O
033.jpg,SHIP,O
033.jpg,TO,O
033.jpg,16725,O
033.jpg,Name,O
033.jpg,DIRECT,B-CUST_NAME
033.jpg,FLOORING,I-CUST_NAME
033.jpg,CENTER,I-CUST_NAME
033.jpg,508,O
033.jpg,S,O
033.jpg,MAIN,O
033.jpg,ST,O
033.jpg,Carrier,O
033.jpg,Name..:,O
033.jpg,PRO#:,O
033.jpg,LEBANON,O
033.jpg, ,O
033.jpg, ,O
033.jpg,  ,O
033.jpg,BILL,O
033.jpg,FREIGHT,O
033.jpg,TO:,O
033.jpg,Name,O
033.jpg,ENGINEERED,O
033.jpg,"FLOORS,",O
033.jpg,LLC,O
033.jpg,PO,O
033.jpg,BOX,O
033.jpg,2207,O
033.jpg,"DALTON,",O
033.jpg,GA,O
033.jpg,30722,O
033.jpg,  ,O
033.jpg, ,O
033.jpg,  ,O
033.jpg,  ,O
033.jpg, ,O
033.jpg,     ,O
033.jpg,Freight,O
033.jpg,Charge,O
033.jpg,Terms,O
033.jpg,Prepaid,O
033.jpg,x,O
033.jpg,Collect,O
033.jpg,Third,O
033.jpg,Party,O
033.jpg,Specia!,O
033.jpg,Instructions:,O
033.jpg,Master,O
033.jpg,bill,O
033.jpg,of,O
033.jpg,lading:,O
033.jpg,with,O
033.jpg,attached,O
033.jpg,Underlying,O
033.jpg,bills,O
033.jpg,of,O
033.jpg,lading,O
033.jpg,CUSTOMER,O
033.jpg,ORDER,O
033.jpg,INFORMATION,O
033.jpg,|,O
033.jpg,SO,O
033.jpg,IOS,O
033.jpg,|,O
033.jpg,Ord#-7184273,O
033.jpg,|,O
033.jpg,    ,O
033.jpg, ,O
033.jpg,    ,O
033.jpg, ,O
033.jpg, ,O
033.jpg,  ,O
033.jpg,  ,O
033.jpg,    ,O
033.jpg, ,O
033.jpg,po,O
033.jpg,|,O
033.jpg,|,O
033.jpg,SOF,O
033.jpg,905,O
033.jpg,CARRIER,O
033.jpg,INFORMATION,O
033.jpg,   ,O
033.jpg,  ,O
033.jpg,   ,O
033.jpg,   ,O
033.jpg,   ,O
033.jpg,  ,O
033.jpg,LTL,O
033.jpg,ONLY,O
033.jpg,WEIGHT,O
033.jpg,|,O
033.jpg,SQYD,O
033.jpg,COMMODITY,O
033.jpg,DESCRIPTION,O
033.jpg,NMFC#,O
033.jpg,CLASS,O
033.jpg,|,O
033.jpg,|,O
033.jpg,Palit,O
033.jpg,1905,O
033.jpg,LVT/LVP,O
033.jpg,70950,O
033.jpg,60,O
033.jpg,   ,O
033.jpg, ,O
033.jpg,      ,O
033.jpg,  ,O
033.jpg,CARRIER,O
033.jpg,SIGNATURE,O
033.jpg,PICKUP,O
033.jpg,DATE,O
033.jpg,   ,O
033.jpg,  ,O
033.jpg,SHIPPER,O
033.jpg,SIGNATURE,O
033.jpg,/,O
033.jpg,DATE,O
033.jpg, ,O
033.jpg,Trailer,O
033.jpg,Loaded,O
033.jpg,Freight,O
033.jpg,Counted,O
033.jpg,By,O
033.jpg,Shipper,O
033.jpg,8y,O
033.jpg,Shipper,O
033.jpg,|,O
033.jpg,|,O
033.jpg,By,O
033.jpg,Driver,O
033.jpg,By,O
033.jpg,Oriver/Pallets,O
033.jpg,|,O
033.jpg,By,O
033.jpg, ,O
033.jpg,  ,O
033.jpg, ,O
033.jpg,  ,O
033.jpg,  ,O
033.jpg, ,O
033.jpg,  ,O
033.jpg, ,O
033.jpg, ,O
033.jpg, ,O
033.jpg,01/02/2020,O
033.jpg,01/02/2020,O
033.jpg, ,O
026.jpg,ENGINEERED,B-COMPANY_NAME
026.jpg,FLOORS,I-COMPANY_NAME
026.jpg,-,I-COMPANY_NAME
026.jpg,COMMERCIAL,I-COMPANY_NAME
026.jpg,3368,B-ADDRESS
026.jpg,OLD,I-ADDRESS
026.jpg,DIXIE,I-ADDRESS
026.jpg,HWY,I-ADDRESS
026.jpg,SE,I-ADDRESS
026.jpg,PO,O
026.jpg,BOX,O
026.jpg,1287,O
026.jpg,"DALTON,",O
026.jpg,GA,O
026.jpg,30721].,O
026.jpg,DE,B-CUST_NAME
026.jpg,BENEDETTO'S,I-CUST_NAME
026.jpg,COMMERCIAL,I-CUST_NAME
026.jpg,FLRG,I-CUST_NAME
026.jpg,2104,O
026.jpg,SE,O
026.jpg,9TH,O
026.jpg,AVE,O
026.jpg,PORTLAND,O
026.jpg,OR,O
026.jpg,97214,O
026.jpg,PACIFIC,O
026.jpg,COAST,O
026.jpg,DIST,O
026.jpg,ORDER,O
026.jpg,~-ITEM--,O
026.jpg,STYLE,O
026.jpg,COLOR,O
026.jpg,NUMBER,O
026.jpg,LINE,O
026.jpg,-NUMBER-,O
026.jpg,CODE,O
026.jpg,CODE,O
026.jpg,P.O.#,O
026.jpg,10466,O
026.jpg,7223695,O
026.jpg,2,O
026.jpg,20345051-°V5000,O
026.jpg,1008,O
026.jpg,7223695,O
026.jpg,1,O
026.jpg,2034510477027M,O
026.jpg,1795,O
026.jpg,7223695,O
026.jpg,3,O
026.jpg,05714075°,O
026.jpg,A1334,O
026.jpg,PREM,O
026.jpg,COMMPREMIUM,O
026.jpg,MOD-,O
026.jpg,PREMIUM,O
026.jpg,7223695,O
026.jpg,3,O
026.jpg,5714076,O
026.jpg,A1334,O
026.jpg,PREM,O
026.jpg,COMMPREMIUM,O
026.jpg,-UNITS-,O
026.jpg,-,O
026.jpg,-WEIGHT-,O
026.jpg,~,O
026.jpg,2,O
026.jpg,476,O
026.jpg,Load,O
026.jpg,List,O
026.jpg,DATE:,B-DATE
026.jpg,1/02/20,I-DATE
026.jpg,Load,O
026.jpg,Number,O
026.jpg,97607,O
026.jpg,CUST:,O
026.jpg,110134,O
026.jpg,BOL#:,B-INVOICE_NO
026.jpg,7357219,I-INVOICE_NO
026.jpg,DE,O
026.jpg,BENEDETTO'S,O
026.jpg,COMMERCIAL,O
026.jpg,FLRG,O
026.jpg,2104,O
026.jpg,SE,O
026.jpg,9TH,O
026.jpg,AVE,O
026.jpg,OR,O
026.jpg,97214,O
026.jpg,Phone:,B-PHONE
026.jpg,503-233-1800,I-PHONE
026.jpg,PORTLAND,O
026.jpg,Trailer,O
026.jpg,#:,O
026.jpg,UNIT,O
026.jpg,WEIGHT,O
026.jpg,~DYE,O
026.jpg,LOT#-,O
026.jpg,WIDTH,O
026.jpg,LENGTH,O
026.jpg,SQ,O
026.jpg,YARDS,O
026.jpg,101818,O
026.jpg,0,O
026.jpg,30.33,O
026.jpg,7,O
026.jpg,275,O
026.jpg,289356C,O
026.jpg,0,O
026.jpg,-,O
026.jpg,0,O
026.jpg,24,O
026.jpg,3,O
026.jpg,133,O
026.jpg,0,O
026.jpg,0,O
026.jpg,1,O
026.jpg,34,O
026.jpg,SDMRK,O
026.jpg,0,O
026.jpg,0,O
026.jpg,1,O
026.jpg,34,O
026.jpg,SDMRK,O
026.jpg,-SQ,O
026.jpg,YARDS-,O
026.jpg,54.33,O
028.jpg,ENGINEERED,B-COMPANY_NAME
028.jpg,FLOORS,I-COMPANY_NAME
028.jpg,-,I-COMPANY_NAME
028.jpg,COMMERCIAL,I-COMPANY_NAME
028.jpg,Load,O
028.jpg,List,O
028.jpg,DATE:,B-DATE
028.jpg,1/02/20,I-DATE
028.jpg,3368,B-ADDRESS
028.jpg,OLD,B-ADDRESS
028.jpg,DIXIE,B-ADDRESS
028.jpg,HWY,B-ADDRESS
028.jpg,SE,B-ADDRESS
028.jpg,Load,O
028.jpg,Number,O
028.jpg,PO,O
028.jpg,BOX,O
028.jpg,1287,O
028.jpg,97607,O
028.jpg,CUST:,O
028.jpg,101538,O
028.jpg,"DALTON,",O
028.jpg,GA,O
028.jpg,30721,O
028.jpg,BOL#:,B-INVOICE_NO
028.jpg,7357218,I-INVOICE_NO
028.jpg,SURFACE,B-CUST_NAME
028.jpg,WORKS,I-CUST_NAME
028.jpg,LLc,I-CUST_NAME
028.jpg,SURFACE,O
028.jpg,WORKS,O
028.jpg,LLC,O
028.jpg,106,O
028.jpg,SE,O
028.jpg,11TH,O
028.jpg,AVE,O
028.jpg,%,O
028.jpg,PORTLAND,O
028.jpg,CARPET,O
028.jpg,DIST,O
028.jpg,4805,O
028.jpg,N,O
028.jpg,BASIN,O
028.jpg,AVE,O
028.jpg,PORTLAND,O
028.jpg,OR,O
028.jpg,97214,O
028.jpg,PORTLAND,O
028.jpg,OR,O
028.jpg,97217,O
028.jpg,Phone:,O
028.jpg,009-,O
028.jpg,9,O
028.jpg,PACIFIC,O
028.jpg,COAST,O
028.jpg,DIST,O
028.jpg,Trailer,O
028.jpg,#:,O
028.jpg,ORDER,O
028.jpg,--ITEM--,O
028.jpg,STYLE,O
028.jpg,COLOR,O
028.jpg,NUMBER,O
028.jpg,LINE,O
028.jpg,-NUMBER~,O
028.jpg,CODE,O
028.jpg,CODE,O
028.jpg,-DYE,O
028.jpg,LOT#-,O
028.jpg,WIDTH,O
028.jpg,LENGTH,O
028.jpg,SQ,O
028.jpg,YARDS,O
028.jpg,UNIT,O
028.jpg,WEIGHT,O
028.jpg,P.O.#,O
028.jpg,CG903378,O
028.jpg,7222375,O
028.jpg,OOL,O
028.jpg,20310238-7072M,O
028.jpg,2171,O
028.jpg,329902A,O
028.jpg,0,O
028.jpg,96,O
028.jpg,12,O
028.jpg,495,O
028.jpg,7222375,O
028.jpg,2,O
028.jpg,05713930-A1334,O
028.jpg,PREM,O
028.jpg,0,O
028.jpg,1,O
028.jpg,34,O
028.jpg,COMMPREMIUM,O
028.jpg,MOD-PREMIUM,O
028.jpg,SDMRK,O
028.jpg,:,O
028.jpg,BOARDROOM,O
028.jpg,-UNITS,O
028.jpg,-,O
028.jpg,-,O
028.jpg,-WEIGHT-,O
028.jpg,-,O
028.jpg,-SQ,O
028.jpg,YARDS,O
028.jpg,-,O
028.jpg,i,O
028.jpg,529,O
028.jpg,96,O
006.jpg,  ,O
006.jpg,Date:,B-DATE
006.jpg,8/22/2019,I-DATE
006.jpg,1.00379763118192E+017,O
006.jpg,10177293,O
006.jpg,-,O
006.jpg,PDGR,O
006.jpg,CCT,O
006.jpg,COUNTRY,O
006.jpg,STEW,O
006.jpg,12/375,O
006.jpg,G,O
006.jpg,1.00379763118543E+017,O
006.jpg,K0153000,O
006.jpg,-,O
006.jpg,PDGR,O
006.jpg,CCT,O
006.jpg,BF,O
006.jpg,12/625,O
006.jpg,G,O
006.jpg,1.00379763118569E+017,O
006.jpg,10141837,O
006.jpg,-,O
006.jpg,PDGR,O
006.jpg,TGD,O
006.jpg,CP,O
006.jpg,CK,O
006.jpg,12/625,O
006.jpg,G,O
006.jpg,1.00379763118589E+017,O
006.jpg,10199519,O
006.jpg,-,O
006.jpg,PDGR,O
006.jpg,TGD,O
006.jpg,BF,O
006.jpg,BCN,O
006.jpg,&,O
006.jpg,CHS,O
006.jpg,12/625,O
006.jpg,G,O
006.jpg,1.00379763118709E+017,O
006.jpg,10199514,O
006.jpg,-,O
006.jpg,PDGR,O
006.jpg,TGD,O
006.jpg,BF,O
006.jpg,BCN,O
006.jpg,&,O
006.jpg,CHSE,O
006.jpg,12/13.2,O
006.jpg,OZ,O
006.jpg,1.00379763614399E+017,O
006.jpg,10187975,O
006.jpg,-,O
006.jpg,CESR,O
006.jpg,BF,O
006.jpg,MVP,O
006.jpg,12,O
006.jpg,CT,O
006.jpg,2/1.2,O
006.jpg,KG,O
006.jpg,1.00379764547305E+017,O
006.jpg,10197355,O
006.jpg,-,O
006.jpg,PDGR,O
006.jpg,MXD,O
006.jpg,CIG,O
006.jpg,18PK,O
006.jpg,MVP,O
006.jpg,2/1.8,O
006.jpg,KG,O
006.jpg,1.00379764547729E+017,O
006.jpg,10208645,O
006.jpg,-,O
006.jpg,PDGR,O
006.jpg,TGD,O
006.jpg,CK,O
006.jpg,BF,O
006.jpg,CBO,O
006.jpg,PK,O
006.jpg,1/4.5,O
006.jpg,KG,O
006.jpg,1.00379764548061E+017,O
006.jpg,10118595,O
006.jpg,-,O
006.jpg,CESR,O
006.jpg,GMT,O
006.jpg,MVMP,O
006.jpg,12,O
006.jpg,PK,O
006.jpg,2/1.2,O
006.jpg,KG,O
006.jpg,1.00379764792937E+017,O
006.jpg,10141205,O
006.jpg,-,O
006.jpg,WHSK,O
006.jpg,TMP,O
006.jpg,CNP,O
006.jpg,FEVER,O
006.jpg,10/180,O
006.jpg,G,O
006.jpg,1.0037976479313E+017,O
006.jpg,10187975,O
006.jpg,-,O
006.jpg,CESR,O
006.jpg,BF,O
006.jpg,MVP,O
006.jpg,12,O
006.jpg,CT,O
006.jpg,2/1.2,O
006.jpg,KG,O
006.jpg,10146360,O
006.jpg,-,O
006.jpg,WHSK,O
006.jpg,CCT,O
006.jpg,CHEF’s,O
006.jpg,FAV,O
006.jpg,12PK,O
006.jpg,MVP,O
006.jpg,4/1.02,O
006.jpg,KG,O
006.jpg,Item,O
006.jpg,Number,O
006.jpg,Case,O
006.jpg,Summary:,O
006.jpg,Item,O
006.jpg,Number,O
006.jpg,10112422,O
006.jpg,-,O
006.jpg,PDGR,O
006.jpg,ADL,O
006.jpg,BB,O
006.jpg,50,O
006.jpg,LB,O
006.jpg,10118595,O
006.jpg,-,O
006.jpg,CESR,O
006.jpg,GMT,O
006.jpg,MVMP,O
006.jpg,12,O
006.jpg,PK,O
006.jpg,2/1.2,O
006.jpg,KG,O
006.jpg,10141205,O
006.jpg,-,O
006.jpg,WHSK,O
006.jpg,TMP,O
006.jpg,CNP,O
006.jpg,FEVER,O
006.jpg,10/180,O
006.jpg,G,O
006.jpg,10141837,O
006.jpg,-,O
006.jpg,PDGR,O
006.jpg,TGD,O
006.jpg,CP,O
006.jpg,CK,O
006.jpg,12/625,O
006.jpg,G,O
006.jpg,10146360,O
006.jpg,-,O
006.jpg,WHSK,O
006.jpg,CCT,O
006.jpg,CHEF’s,O
006.jpg,FAV,O
006.jpg,12PK,O
006.jpg,MVP,O
006.jpg,4/1.02,O
006.jpg,KG,O
006.jpg,10171525,O
006.jpg,-,O
006.jpg,PDGR,O
